term	clusteroccurences	genomeoccurences	pvalue	correctedpvalue	oddsratio	group
2580	GO:0008762:UDP-N-acetylmuramate dehydrogenase activity	0	1	1	1	0	upregulated
2581	GO:0008763:UDP-N-acetylmuramate-L-alanine ligase activity	0	1	1	1	0	upregulated
2582	GO:0008764:UDP-N-acetylmuramoylalanine-D-glutamate ligase activity	0	1	1	1	0	upregulated
2583	GO:0008829:dCTP deaminase activity	0	1	1	1	0	upregulated
2585	GO:0008837:diaminopimelate epimerase activity	0	1	1	1	0	upregulated
2586	GO:0008839:4-hydroxy-tetrahydrodipicolinate reductase	0	1	1	1	0	upregulated
2587	GO:0008840:4-hydroxy-tetrahydrodipicolinate synthase	0	1	1	1	0	upregulated
2588	GO:0008853:exodeoxyribonuclease III activity	0	1	1	1	0	upregulated
2589	GO:0008897:holo-[acyl-carrier-protein] synthase activity	0	1	1	1	0	upregulated
2590	GO:0008961:phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity	0	1	1	1	0	upregulated
2591	GO:0008962:phosphatidylglycerophosphatase activity	0	1	1	1	0	upregulated
2592	GO:0008963:phospho-N-acetylmuramoyl-pentapeptide-transferase activity	0	1	1	1	0	upregulated
2593	GO:0009002:serine-type D-Ala-D-Ala carboxypeptidase activity	0	1	1	1	0	upregulated
2594	GO:0009014:succinyl-diaminopimelate desuccinylase activity	0	1	1	1	0	upregulated
2595	GO:0009041:uridylate kinase activity	0	1	1	1	0	upregulated
2596	GO:0009055:electron carrier activity	0	14	1	1	0	upregulated
2597	GO:0009378:four-way junction helicase activity	0	2	1	1	0	upregulated
2598	GO:0009381:excinuclease ABC activity	0	1	1	1	0	upregulated
2599	GO:0009982:pseudouridine synthase activity	0	3	1	1	0	upregulated
2600	GO:0010181:FMN binding	0	2	1	1	0	upregulated
2601	GO:0015035:protein disulfide oxidoreductase activity	0	4	1	1	0	upregulated
2602	GO:0015036:disulfide oxidoreductase activity	0	1	1	1	0	upregulated
2603	GO:0015075:ion transmembrane transporter activity	0	1	1	1	0	upregulated
2604	GO:0015078:hydrogen ion transmembrane transporter activity	0	3	1	1	0	upregulated
2605	GO:0015095:magnesium ion transmembrane transporter activity	0	1	1	1	0	upregulated
2606	GO:0015225:biotin transporter activity	0	1	1	1	0	upregulated
2607	GO:0015232:heme transporter activity	0	3	1	1	0	upregulated
2608	GO:0015238:drug transmembrane transporter activity	0	1	1	1	0	upregulated
2609	GO:0015288:porin activity	0	2	1	1	0	upregulated
2610	GO:0015293:symporter activity	0	2	1	1	0	upregulated
2611	GO:0015299:solute:proton antiporter activity	0	1	1	1	0	upregulated
2612	GO:0015450:P-P-bond-hydrolysis-driven protein transmembrane transporter activity	0	4	1	1	0	upregulated
2613	GO:0015562:efflux transmembrane transporter activity	0	1	1	1	0	upregulated
2614	GO:0015633:zinc-transporting ATPase activity	0	1	1	1	0	upregulated
2615	GO:0015655:alanine:sodium symporter activity	0	3	1	1	0	upregulated
2616	GO:0016149:translation release factor activity, codon specific	0	2	1	1	0	upregulated
2617	GO:0016209:antioxidant activity	0	3	1	1	0	upregulated
2618	GO:0016301:kinase activity	0	2	1	1	0	upregulated
2619	GO:0016462:pyrophosphatase activity	0	1	1	1	0	upregulated
2621	GO:0016597:amino acid binding	0	1	1	1	0	upregulated
2622	GO:0016616:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	0	4	1	1	0	upregulated
2623	GO:0016620:oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	0	3	1	1	0	upregulated
2624	GO:0016624:oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor	0	2	1	1	0	upregulated
2625	GO:0016627:oxidoreductase activity, acting on the CH-CH group of donors	0	5	1	1	0	upregulated
2626	GO:0016638:oxidoreductase activity, acting on the CH-NH2 group of donors	0	1	1	1	0	upregulated
2627	GO:0016651:oxidoreductase activity, acting on NAD(P)H	0	8	1	1	0	upregulated
2628	GO:0016668:oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	0	2	1	1	0	upregulated
2629	GO:0016702:oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	0	1	1	1	0	upregulated
2630	GO:0016709:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	0	1	1	1	0	upregulated
2631	GO:0016740:transferase activity	0	5	1	1	0	upregulated
2632	GO:0016742:hydroxymethyl-, formyl- and related transferase activity	0	2	1	1	0	upregulated
2633	GO:0016743:carboxyl- or carbamoyltransferase activity	0	1	1	1	0	upregulated
2634	GO:0016746:transferase activity, transferring acyl groups	0	3	1	1	0	upregulated
2635	GO:0016747:transferase activity, transferring acyl groups other than amino-acyl groups	0	2	1	1	0	upregulated
2637	GO:0016763:transferase activity, transferring pentosyl groups	0	1	1	1	0	upregulated
2638	GO:0016765:transferase activity, transferring alkyl or aryl (other than methyl) groups	0	4	1	1	0	upregulated
2639	GO:0016772:transferase activity, transferring phosphorus-containing groups	0	4	1	1	0	upregulated
2640	GO:0016779:nucleotidyltransferase activity	0	1	1	1	0	upregulated
2641	GO:0016780:phosphotransferase activity, for other substituted phosphate groups	0	2	1	1	0	upregulated
2642	GO:0016783:sulfurtransferase activity	0	1	1	1	0	upregulated
2644	GO:0016788:hydrolase activity, acting on ester bonds	0	2	1	1	0	upregulated
2645	GO:0016793:triphosphoric monoester hydrolase activity	0	1	1	1	0	upregulated
2646	GO:0016799:hydrolase activity, hydrolyzing N-glycosyl compounds	0	1	1	1	0	upregulated
2647	GO:0016810:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	0	2	1	1	0	upregulated
2648	GO:0016812:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides	0	1	1	1	0	upregulated
2649	GO:0016829:lyase activity	0	6	1	1	0	upregulated
2651	GO:0016832:aldehyde-lyase activity	0	1	1	1	0	upregulated
2652	GO:0016836:hydro-lyase activity	0	1	1	1	0	upregulated
2653	GO:0016853:isomerase activity	0	1	1	1	0	upregulated
2654	GO:0016857:racemase and epimerase activity, acting on carbohydrates and derivatives	0	1	1	1	0	upregulated
2655	GO:0016868:intramolecular transferase activity, phosphotransferases	0	1	1	1	0	upregulated
2657	GO:0016879:ligase activity, forming carbon-nitrogen bonds	0	1	1	1	0	upregulated
2659	GO:0016884:carbon-nitrogen ligase activity, with glutamine as amido-N-donor	0	1	1	1	0	upregulated
2660	GO:0016887:ATPase activity	0	14	1	1	0	upregulated
2661	GO:0016987:sigma factor activity	0	1	1	1	0	upregulated
2662	GO:0016992:lipoate synthase activity	0	1	1	1	0	upregulated
2663	GO:0017150:tRNA dihydrouridine synthase activity	0	1	1	1	0	upregulated
2664	GO:0018578:protocatechuate 3,4-dioxygenase activity	0	1	1	1	0	upregulated
2665	GO:0018580:nitronate monooxygenase activity	0	2	1	1	0	upregulated
2666	GO:0019134:glucosamine-1-phosphate N-acetyltransferase activity	0	1	1	1	0	upregulated
2667	GO:0019843:rRNA binding	0	5	1	1	0	upregulated
2668	GO:0020037:heme binding	0	8	1	1	0	upregulated
2669	GO:0022857:transmembrane transporter activity	0	5	1	1	0	upregulated
2670	GO:0030145:manganese ion binding	0	2	1	1	0	upregulated
2671	GO:0030170:pyridoxal phosphate binding	0	6	1	1	0	upregulated
2672	GO:0030604:1-deoxy-D-xylulose-5-phosphate reductoisomerase activity	0	1	1	1	0	upregulated
2673	GO:0030975:thiamine binding	0	1	1	1	0	upregulated
2674	GO:0030976:thiamine pyrophosphate binding	0	1	1	1	0	upregulated
2675	GO:0030983:mismatched DNA binding	0	3	1	1	0	upregulated
2676	GO:0031071:cysteine desulfurase activity	0	1	1	1	0	upregulated
2677	GO:0031072:heat shock protein binding	0	1	1	1	0	upregulated
2678	GO:0032549:ribonucleoside binding	0	1	1	1	0	upregulated
2679	GO:0032559:adenyl ribonucleotide binding	0	1	1	1	0	upregulated
2680	GO:0032977:membrane insertase activity	0	1	1	1	0	upregulated
2681	GO:0033856:pyridoxine 5'-phosphate synthase activity	0	1	1	1	0	upregulated
2682	GO:0033862:UMP kinase activity	0	1	1	1	0	upregulated
2683	GO:0034618:arginine binding	0	1	1	1	0	upregulated
2684	GO:0042132:fructose 1,6-bisphosphate 1-phosphatase activity	0	1	1	1	0	upregulated
2685	GO:0042626:ATPase activity, coupled to transmembrane movement of substances	0	4	1	1	0	upregulated
2686	GO:0042803:protein homodimerization activity	0	1	1	1	0	upregulated
2687	GO:0042954:lipoprotein transporter activity	0	1	1	1	0	upregulated
2688	GO:0043022:ribosome binding	0	1	1	1	0	upregulated
2689	GO:0043565:sequence-specific DNA binding	0	2	1	1	0	upregulated
2690	GO:0043772:acyl-phosphate glycerol-3-phosphate acyltransferase activity	0	1	1	1	0	upregulated
2691	GO:0046429:4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity	0	1	1	1	0	upregulated
2692	GO:0046872:metal ion binding	0	18	1	1	0	upregulated
2693	GO:0046912:transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	0	1	1	1	0	upregulated
2694	GO:0046933:proton-transporting ATP synthase activity, rotational mechanism	0	5	1	1	0	upregulated
2695	GO:0046983:protein dimerization activity	0	3	1	1	0	upregulated
2696	GO:0047429:nucleoside-triphosphate diphosphatase activity	0	1	1	1	0	upregulated
2697	GO:0047480:UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity	0	1	1	1	0	upregulated
2698	GO:0048037:cofactor binding	0	2	1	1	0	upregulated
2699	GO:0048038:quinone binding	0	2	1	1	0	upregulated
2700	GO:0050080:malonyl-CoA decarboxylase activity	0	1	1	1	0	upregulated
2701	GO:0050242:pyruvate, phosphate dikinase activity	0	1	1	1	0	upregulated
2703	GO:0050515:4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity	0	1	1	1	0	upregulated
2704	GO:0050518:2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity	0	1	1	1	0	upregulated
2705	GO:0050567:glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity	0	1	1	1	0	upregulated
2706	GO:0050660:flavin adenine dinucleotide binding	0	9	1	1	0	upregulated
2708	GO:0050662:coenzyme binding	0	2	1	1	0	upregulated
2709	GO:0050797:thymidylate synthase (FAD) activity	0	1	1	1	0	upregulated
2711	GO:0051087:chaperone binding	0	1	1	1	0	upregulated
2712	GO:0051287:NAD binding	0	8	1	1	0	upregulated
2713	GO:0051536:iron-sulfur cluster binding	0	10	1	1	0	upregulated
2714	GO:0051537:2 iron, 2 sulfur cluster binding	0	3	1	1	0	upregulated
2715	GO:0051539:4 iron, 4 sulfur cluster binding	0	6	1	1	0	upregulated
2716	GO:0051745:4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity	0	1	1	1	0	upregulated
2717	GO:0051920:peroxiredoxin activity	0	1	1	1	0	upregulated
2718	GO:0052906:tRNA (guanine(37)-N(1))-methyltransferase activity	0	1	1	1	0	upregulated
2719	GO:0070006:metalloaminopeptidase activity	0	1	1	1	0	upregulated
2720	GO:0070011:peptidase activity, acting on L-amino acid peptides	0	1	1	1	0	upregulated
2721	GO:0070063:RNA polymerase binding	0	1	1	1	0	upregulated
2722	GO:0070402:NADPH binding	0	1	1	1	0	upregulated
2723	GO:0070567:cytidylyltransferase activity	0	1	1	1	0	upregulated
2724	GO:0071949:FAD binding	0	2	1	1	0	upregulated
2725	GO:0097367:carbohydrate derivative binding	0	1	1	1	0	upregulated
23871	GO:0003735:structural constituent of ribosome	23	52	5.7437686498694e-17	2.06201294530311e-14	18.9363290808484	downregulated
21571	GO:0006412:translation	23	54	1.63526381360874e-16	3.82651732384445e-14	17.6889937777681	downregulated
23361	GO:0005840:ribosome	19	46	2.40970861168158e-13	8.91592186322185e-12	15.5306544662056	downregulated
23671	No GO terms for cellular component	40	1021	1.17500940579639e-07	4.34753480144664e-06	0.242320732698147	downregulated
8431	IPR008991:Translation protein SH3-like domain	4	5	4.63747088710821e-05	0.0972013897937881	69.258507016375	downregulated
23301	No GO terms for biological process	25	709	0.000159650347699284	0.0373581813616325	0.386104465333001	downregulated
23461	GO:0015934:large ribosomal subunit	4	7	0.000297290881969591	0.0109997626328749	23.1719264491042	downregulated
27261	No GO terms for molecular function	22	638	0.000490467140935789	0.176077703595948	0.404305428344876	downregulated
11321	IPR014722:Ribosomal protein L2 domain 2	3	4	0.000680370914698873	1	51.2647442111161	downregulated
26010	IPR002109:Glutaredoxin	2	2	0.00320034561082207	1	Inf	downregulated
22891	GO:0032784:regulation of DNA-templated transcription, elongation	2	2	0.00320034561082207	0.748880872932364	Inf	downregulated
23471	GO:0015935:small ribosomal subunit	3	7	0.005253824202072	0.194391495476664	12.8522822243933	downregulated
4531	IPR004087:K Homology domain	2	3	0.00924631229858538	1	33.7402093578034	downregulated
8511	IPR009019:K homology domain, prokaryotic type	2	3	0.00924631229858538	1	33.7402093578034	downregulated
23851	GO:0003723:RNA binding	5	25	0.0112936182104694	1	4.37103019656791	downregulated
26011	GO:0015035:protein disulfide oxidoreductase activity	2	4	0.0178122536824719	1	16.8984519042196	downregulated
11761	IPR015946:K homology domain-like, alpha/beta	2	5	0.0285995126551594	1	11.2738493444266	downregulated
21591	GO:0006414:translational elongation	2	5	0.0285995126551594	1	11.2738493444266	downregulated
23891	GO:0003746:translation elongation factor activity	2	5	0.0285995126551594	1	11.2738493444266	downregulated
26941	GO:0046933:proton-transporting ATP synthase activity, rotational mechanism	2	5	0.0285995126551594	1	11.2738493444266	downregulated
22501	GO:0015031:protein transport	2	6	0.0413344711645822	1	8.45777311437982	downregulated
23051	GO:0045454:cell redox homeostasis	2	7	0.0557667299495862	1	6.76418957285294	downregulated
16100	IPR000158:Cell division protein FtsZ	1	1	0.0569568755085435	1	Inf	downregulated
26100	IPR000218:Ribosomal protein L14P	1	1	0.0569568755085435	1	Inf	downregulated
2810	IPR000235:Ribosomal protein S5/S7	1	1	0.0569568755085435	1	Inf	downregulated
6010	IPR000529:Ribosomal protein S6	1	1	0.0569568755085435	1	Inf	downregulated
7110	IPR000630:Ribosomal protein S8	1	1	0.0569568755085435	1	Inf	downregulated
7910	IPR000711:ATPase, OSCP/delta subunit	1	1	0.0569568755085435	1	Inf	downregulated
8410	IPR000754:Ribosomal protein S9	1	1	0.0569568755085435	1	Inf	downregulated
11110	IPR001021:Ribosomal protein L25, long-form	1	1	0.0569568755085435	1	Inf	downregulated
11710	IPR001059:Translation elongation factor P/YeiP, central	1	1	0.0569568755085435	1	Inf	downregulated
11810	IPR001062:Transcription antitermination protein, NusG	1	1	0.0569568755085435	1	Inf	downregulated
11910	IPR001063:Ribosomal protein L22/L17	1	1	0.0569568755085435	1	Inf	downregulated
13910	IPR001209:Ribosomal protein S14	1	1	0.0569568755085435	1	Inf	downregulated
16210	IPR001351:Ribosomal protein S3, C-terminal	1	1	0.0569568755085435	1	Inf	downregulated
17210	IPR001437:Transcription elongation factor, GreA/GreB, C-terminal	1	1	0.0569568755085435	1	Inf	downregulated
18910	IPR001585:Transaldolase/Fructose-6-phosphate aldolase	1	1	0.0569568755085435	1	Inf	downregulated
19710	IPR001648:Ribosomal protein S18	1	1	0.0569568755085435	1	Inf	downregulated
20510	IPR001705:Ribosomal protein L33	1	1	0.0569568755085435	1	Inf	downregulated
20810	IPR001714:Peptidase M24, methionine aminopeptidase	1	1	0.0569568755085435	1	Inf	downregulated
21310	IPR001754:Orotidine 5'-phosphate decarboxylase domain	1	1	0.0569568755085435	1	Inf	downregulated
21810	IPR001790:Ribosomal protein L10P	1	1	0.0569568755085435	1	Inf	downregulated
22310	IPR001854:Ribosomal protein L29/L36	1	1	0.0569568755085435	1	Inf	downregulated
22410	IPR001857:Ribosomal protein L19	1	1	0.0569568755085435	1	Inf	downregulated
24310	IPR001971:Ribosomal protein S11	1	1	0.0569568755085435	1	Inf	downregulated
26410	IPR002132:Ribosomal protein L5	1	1	0.0569568755085435	1	Inf	downregulated
26710	IPR002143:Ribosomal protein L1	1	1	0.0569568755085435	1	Inf	downregulated
2791	IPR002222:Ribosomal protein S19/S15	1	1	0.0569568755085435	1	Inf	downregulated
3021	IPR002363:Ribosomal protein L10, eubacterial, conserved site	1	1	0.0569568755085435	1	Inf	downregulated
3091	IPR002467:Peptidase M24A, methionine aminopeptidase, subfamily 1	1	1	0.0569568755085435	1	Inf	downregulated
3121	IPR002504:NAD kinase	1	1	0.0569568755085435	1	Inf	downregulated
3271	IPR002583:Ribosomal protein S20	1	1	0.0569568755085435	1	Inf	downregulated
3451	IPR002758:Na+/H+ antiporter subunit E	1	1	0.0569568755085435	1	Inf	downregulated
3651	IPR003008:Tubulin/FtsZ, GTPase domain	1	1	0.0569568755085435	1	Inf	downregulated
3801	IPR003256:Ribosomal protein L24	1	1	0.0569568755085435	1	Inf	downregulated
3851	IPR003369:Sec-independent protein translocase protein TatA/B/E	1	1	0.0569568755085435	1	Inf	downregulated
3961	IPR003500:Sugar-phosphate isomerase, RpiB/LacA/LacB family	1	1	0.0569568755085435	1	Inf	downregulated
3981	IPR003509:Uncharacterised protein family UPF0102	1	1	0.0569568755085435	1	Inf	downregulated
4211	IPR003708:Bacterial protein export chaperone SecB	1	1	0.0569568755085435	1	Inf	downregulated
4351	IPR003817:Phosphatidylserine decarboxylase-related	1	1	0.0569568755085435	1	Inf	downregulated
4451	IPR003960:ATPase, AAA-type, conserved site	1	1	0.0569568755085435	1	Inf	downregulated
5061	IPR004480:Monothiol glutaredoxin-related	1	1	0.0569568755085435	1	Inf	downregulated
5211	IPR004540:Translation elongation factor EFG/EF2	1	1	0.0569568755085435	1	Inf	downregulated
5401	IPR004731:Transaldolase type 3B/Fructose-6-phosphate aldolase	1	1	0.0569568755085435	1	Inf	downregulated
5481	IPR004785:Ribose 5-phosphate isomerase B	1	1	0.0569568755085435	1	Inf	downregulated
5791	IPR005265:Uncharacterised protein family UPF0093	1	1	0.0569568755085435	1	Inf	downregulated
5971	IPR005517:Translation elongation factor EFG/EF2, domain IV	1	1	0.0569568755085435	1	Inf	downregulated
6101	IPR005704:Ribosomal protein S3, bacterial	1	1	0.0569568755085435	1	Inf	downregulated
6141	IPR005717:Ribosomal protein S7, bacterial/organellar-type	1	1	0.0569568755085435	1	Inf	downregulated
6171	IPR005722:ATP synthase, F1 complex, beta subunit	1	1	0.0569568755085435	1	Inf	downregulated
6181	IPR005727:Ribosomal protein L22, bacterial/chloroplast-type	1	1	0.0569568755085435	1	Inf	downregulated
6191	IPR005732:Ribosomal protein S19, bacterial-type	1	1	0.0569568755085435	1	Inf	downregulated
6221	IPR005745:Ribosomal protein L14P, bacterial-type	1	1	0.0569568755085435	1	Inf	downregulated
6441	IPR005822:Ribosomal protein L13	1	1	0.0569568755085435	1	Inf	downregulated
6451	IPR005823:Ribosomal protein L13, bacterial-type	1	1	0.0569568755085435	1	Inf	downregulated
6461	IPR005824:KOW	1	1	0.0569568755085435	1	Inf	downregulated
6471	IPR005825:Ribosomal protein L24/L26, conserved site	1	1	0.0569568755085435	1	Inf	downregulated
6591	IPR005878:Ribosomal protein L1, bacterial-type	1	1	0.0569568755085435	1	Inf	downregulated
7231	IPR006312:Sec-independent protein translocase protein TatA/E	1	1	0.0569568755085435	1	Inf	downregulated
7251	IPR006359:Transcription elongation factor GreA	1	1	0.0569568755085435	1	Inf	downregulated
7401	IPR006645:NusG, N-terminal	1	1	0.0569568755085435	1	Inf	downregulated
8181	IPR008280:Tubulin/FtsZ, C-terminal	1	1	0.0569568755085435	1	Inf	downregulated
8521	IPR009022:Elongation factor G, III-V domain	1	1	0.0569568755085435	1	Inf	downregulated
8531	IPR009027:Ribosomal protein L9/RNase H1, N-terminal	1	1	0.0569568755085435	1	Inf	downregulated
8801	IPR010201:HflK	1	1	0.0569568755085435	1	Inf	downregulated
8811	IPR010213:Transcription termination factor NusA	1	1	0.0569568755085435	1	Inf	downregulated
8821	IPR010214:Transcription termination factor NusA, C-terminal duplication	1	1	0.0569568755085435	1	Inf	downregulated
8841	IPR010226:NADH-quinone oxidoreductase, chain I	1	1	0.0569568755085435	1	Inf	downregulated
8881	IPR010233:Ubiquinone biosynthesis O-methyltransferase	1	1	0.0569568755085435	1	Inf	downregulated
9111	IPR010995:DNA repair Rad51/transcription factor NusA, alpha-helical	1	1	0.0569568755085435	1	Inf	downregulated
9221	IPR011035:Ribosomal protein L25/Gln-tRNA synthetase, anti-codon-binding domain	1	1	0.0569568755085435	1	Inf	downregulated
9491	IPR011260:RNA polymerase, alpha subunit, C-terminal	1	1	0.0569568755085435	1	Inf	downregulated
9501	IPR011262:DNA-directed RNA polymerase, insert domain	1	1	0.0569568755085435	1	Inf	downregulated
9511	IPR011263:DNA-directed RNA polymerase, RpoA/D/Rpb3-type	1	1	0.0569568755085435	1	Inf	downregulated
9541	IPR011284:3-oxoacyl-(acyl-carrier-protein) reductase	1	1	0.0569568755085435	1	Inf	downregulated
9591	IPR011335:Restriction endonuclease  type II-like	1	1	0.0569568755085435	1	Inf	downregulated
9921	IPR011768:Translation elongation factor P	1	1	0.0569568755085435	1	Inf	downregulated
9931	IPR011773:DNA-directed RNA polymerase, alpha subunit	1	1	0.0569568755085435	1	Inf	downregulated
9971	IPR011856:tRNA endonuclease-like domain	1	1	0.0569568755085435	1	Inf	downregulated
9991	IPR011900:Glutaredoxin, GrxC	1	1	0.0569568755085435	1	Inf	downregulated
10051	IPR011962:dCTP deaminase	1	1	0.0569568755085435	1	Inf	downregulated
10311	IPR012677:Nucleotide-binding alpha-beta plait domain	1	1	0.0569568755085435	1	Inf	downregulated
10321	IPR012678:Ribosomal protein L23/L15e core domain	1	1	0.0569568755085435	1	Inf	downregulated
10441	IPR013025:Ribosomal protein L25/L23	1	1	0.0569568755085435	1	Inf	downregulated
10541	IPR013185:Translation elongation factor, KOW-like	1	1	0.0569568755085435	1	Inf	downregulated
10731	IPR013735:Transcription factor NusA, N-terminal	1	1	0.0569568755085435	1	Inf	downregulated
11071	IPR014025:Glutaredoxin subgroup	1	1	0.0569568755085435	1	Inf	downregulated
11271	IPR014434:Monothiol glutaredoxin	1	1	0.0569568755085435	1	Inf	downregulated
11281	IPR014717:Translation elongation factor EF1B/ribosomal protein S6	1	1	0.0569568755085435	1	Inf	downregulated
11361	IPR014732:Orotidine 5'-phosphate decarboxylase	1	1	0.0569568755085435	1	Inf	downregulated
11441	IPR015365:Elongation factor P, C-terminal	1	1	0.0569568755085435	1	Inf	downregulated
11891	IPR016064:NAD kinase/diacylglycerol kinase-like domain	1	1	0.0569568755085435	1	Inf	downregulated
11931	IPR016095:Ribosomal protein L1, 3-layer alpha/beta-sandwich	1	1	0.0569568755085435	1	Inf	downregulated
12211	IPR017437:ATP-NAD kinase, PpnK-type, all-beta	1	1	0.0569568755085435	1	Inf	downregulated
12221	IPR017438:Inorganic polyphosphate/ATP-NAD kinase, domain 1	1	1	0.0569568755085435	1	Inf	downregulated
12551	IPR018089:Orotidine 5'-phosphate decarboxylase, active site	1	1	0.0569568755085435	1	Inf	downregulated
12631	IPR018151:Transcription elongation factor, GreA/GreB, conserved site	1	1	0.0569568755085435	1	Inf	downregulated
12751	IPR018225:Transaldolase, active site	1	1	0.0569568755085435	1	Inf	downregulated
12811	IPR018264:Ribosomal protein L33, conserved site	1	1	0.0569568755085435	1	Inf	downregulated
12841	IPR018271:Ribosomal protein S14, conserved site	1	1	0.0569568755085435	1	Inf	downregulated
12861	IPR018275:Ribosomal protein S18, conserved site	1	1	0.0569568755085435	1	Inf	downregulated
12871	IPR018280:Ribosomal protein S3, conserved site	1	1	0.0569568755085435	1	Inf	downregulated
12911	IPR018316:Tubulin/FtsZ, 2-layer sandwich domain	1	1	0.0569568755085435	1	Inf	downregulated
13481	IPR019972:Ribosomal protein L14P,  conserved site	1	1	0.0569568755085435	1	Inf	downregulated
13511	IPR019981:Ribosomal protein S11, bacterial-type	1	1	0.0569568755085435	1	Inf	downregulated
13601	IPR020056:Ribosomal protein L25/Gln-tRNA synthetase, beta-barrel domain	1	1	0.0569568755085435	1	Inf	downregulated
13611	IPR020057:Ribosomal protein L25, beta domain	1	1	0.0569568755085435	1	Inf	downregulated
13631	IPR020069:Ribosomal protein L9, C-terminal	1	1	0.0569568755085435	1	Inf	downregulated
13641	IPR020070:Ribosomal protein L9, N-terminal	1	1	0.0569568755085435	1	Inf	downregulated
13831	IPR020574:Ribosomal protein S9, conserved site	1	1	0.0569568755085435	1	Inf	downregulated
13921	IPR020594:Ribosomal protein L9, bacteria/chloroplast	1	1	0.0569568755085435	1	Inf	downregulated
13961	IPR020599:Translation elongation factor P/YeiP	1	1	0.0569568755085435	1	Inf	downregulated
13971	IPR020606:Ribosomal protein S7, conserved site	1	1	0.0569568755085435	1	Inf	downregulated
14071	IPR020781:ATPase, OSCP/delta subunit, conserved site	1	1	0.0569568755085435	1	Inf	downregulated
14131	IPR020805:Cell division protein FtsZ, conserved site	1	1	0.0569568755085435	1	Inf	downregulated
14171	IPR020814:Ribosomal protein S6, plastid/chloroplast	1	1	0.0569568755085435	1	Inf	downregulated
14341	IPR020929:Ribosomal protein L5, conserved site	1	1	0.0569568755085435	1	Inf	downregulated
14351	IPR020930:Ribosomal protein L5, bacterial-type	1	1	0.0569568755085435	1	Inf	downregulated
14721	IPR022691:Transcription elongation factor, GreA/GreB, N-terminal	1	1	0.0569568755085435	1	Inf	downregulated
14751	IPR022803:Ribosomal protein L5 domain	1	1	0.0569568755085435	1	Inf	downregulated
14931	IPR023035:Ribosomal protein S9, bacterial/plastid	1	1	0.0569568755085435	1	Inf	downregulated
14941	IPR023036:Ribosomal protein S14, bacterial/plastid	1	1	0.0569568755085435	1	Inf	downregulated
15221	IPR023459:Transcription elongation factor GreA/GreB family	1	1	0.0569568755085435	1	Inf	downregulated
15271	IPR023575:Ribosomal protein S19, superfamily	1	1	0.0569568755085435	1	Inf	downregulated
15401	IPR023674:Ribosomal protein L1-like	1	1	0.0569568755085435	1	Inf	downregulated
15451	IPR023798:Ribosomal protein S7 domain	1	1	0.0569568755085435	1	Inf	downregulated
15501	IPR024034:ATPase, F1/V1 complex, beta/alpha subunit, C-terminal	1	1	0.0569568755085435	1	Inf	downregulated
15691	IPR024757:Cell division protein FtsZ, C-terminal	1	1	0.0569568755085435	1	Inf	downregulated
15791	IPR025249:KH domain, NusA-like	1	1	0.0569568755085435	1	Inf	downregulated
15981	IPR026015:F1F0 ATP synthase OSCP/delta subunit, N-terminal domain	1	1	0.0569568755085435	1	Inf	downregulated
16391	IPR028364:Ribosomal protein L1/ribosomal biogenesis protein	1	1	0.0569568755085435	1	Inf	downregulated
16411	IPR028624:Transcription elongation factor GreA/GreB	1	1	0.0569568755085435	1	Inf	downregulated
16761	IPR029751:Ribosomal protein L25	1	1	0.0569568755085435	1	Inf	downregulated
16861	IPR030842:Transcription termination/antitermination protein NusA, bacterial	1	1	0.0569568755085435	1	Inf	downregulated
16941	IPR031309:Ribosomal protein L5, C-terminal	1	1	0.0569568755085435	1	Inf	downregulated
16951	IPR031310:Ribosomal protein L5, N-terminal	1	1	0.0569568755085435	1	Inf	downregulated
17161	IPR033175:Phosphatidylserine decarboxylase, archaeal-type	1	1	0.0569568755085435	1	Inf	downregulated
17211	IPR033658:Glutaredoxin, PICOT-like	1	1	0.0569568755085435	1	Inf	downregulated
17431	IPR033919:Transaldolase/Fructose-6-phosphate aldolase, archaeal/bacterial	1	1	0.0569568755085435	1	Inf	downregulated
17781	IPR035649:EFG, domain V	1	1	0.0569568755085435	1	Inf	downregulated
17921	IPR035958:SecB-like superfamily	1	1	0.0569568755085435	1	Inf	downregulated
